141,211,199
146,213,198
151,215,197
156,217,196
161,219,196
166,221,195
171,222,194
176,224,193
181,226,192
186,228,191
191,230,190
196,232,189
200,234,189
205,236,188
210,238,187
215,240,186
220,242,185
225,244,184
230,245,183
235,247,182
240,249,182
245,251,181
250,253,180
255,255,179
252,252,181
249,249,182
247,246,184
244,243,186
241,240,187
238,237,189
235,234,191
232,231,193
230,228,194
227,225,196
224,222,198
221,219,199
218,216,201
215,213,203
213,210,204
210,207,206
207,204,208
204,201,210
201,198,211
198,195,213
196,192,215
193,189,216
190,186,218
193,183,213
195,181,209
198,178,204
201,176,200
203,173,195
206,171,191
209,168,186
211,166,182
214,163,177
217,161,173
219,158,168
222,156,164
224,153,159
227,151,155
230,148,150
232,146,146
235,143,141
238,141,137
240,138,132
243,136,128
246,133,123
248,131,119
251,128,114
246,130,118
240,132,122
235,134,127
230,137,131
224,139,135
219,141,139
214,143,144
208,145,148
203,147,152
198,149,156
192,151,160
187,154,165
181,156,169
176,158,173
171,160,177
165,162,181
160,164,186
155,166,190
149,168,194
144,171,198
139,173,203
133,175,207
128,177,211
133,177,206
139,177,201
144,177,196
150,178,191
155,178,186
161,178,182
166,178,177
171,178,172
177,178,167
182,178,162
188,178,157
193,179,152
199,179,147
204,179,142
210,179,137
215,179,132
220,179,127
226,179,123
231,179,118
237,180,113
242,180,108
248,180,103
253,180,98
250,182,98
247,184,99
244,185,99
241,187,99
238,189,99
235,191,100
231,192,100
228,194,100
225,196,101
222,198,101
219,199,101
216,201,102
213,203,102
210,205,102
207,206,102
204,208,103
201,210,103
198,212,103
194,213,104
191,215,104
188,217,104
185,219,104
182,220,105
179,222,105
182,221,110
185,221,116
189,220,121
192,219,127
195,218,132
198,218,137
201,217,143
204,216,148
208,215,154
211,215,159
214,214,164
217,213,170
220,212,175
223,212,180
227,211,186
230,210,191
233,209,197
236,209,202
239,208,207
242,207,213
246,206,218
249,206,224
252,205,229
250,206,228
249,206,228
247,207,227
246,207,227
244,208,226
243,208,226
241,209,225
240,209,225
238,210,224
237,210,224
235,211,223
234,211,223
232,212,222
231,212,222
229,213,221
228,213,221
226,214,220
225,214,220
223,215,219
222,215,219
220,216,218
219,216,218
217,217,217
216,213,216
214,209,215
213,205,213
212,202,212
211,198,211
209,194,210
208,190,208
207,186,207
206,182,206
204,178,205
203,174,204
202,171,202
201,167,201
199,163,200
198,159,199
197,155,198
196,151,196
194,147,195
193,143,194
192,140,193
191,136,191
189,132,190
188,128,189
189,133,189
189,137,190
190,142,190
191,147,190
191,151,191
192,156,191
193,161,191
194,165,192
194,170,192
195,175,192
196,179,193
196,184,193
197,188,194
198,193,194
198,198,194
199,202,195
200,207,195
201,212,195
201,216,196
202,221,196
203,226,196
203,230,197
204,235,197
206,235,193
208,235,190
210,235,186
213,235,183
215,235,179
217,236,176
219,236,172
221,236,168
223,236,165
225,236,161
227,236,158
230,236,154
232,236,150
234,236,147
236,236,143
238,236,140
240,236,136
242,237,133
244,237,129
247,237,125
249,237,122
251,237,118
253,237,115
255,237,111
